id_espacial,anio,tipo,id,calle1,calle2,lon,lat
-99.01535_19.35214,2019,radar fijo,JFCF003,Eje 1 Oriente Canal de Miramontes,y Eje 9 Sur Taxqueña y Cerro de Teponaxtle,-99.015352,19.352139
-99.01535_19.35214,2020,radar fijo,JFCF003,Eje 1 Oriente Canal de Miramontes,y Eje 9 Sur Taxqueña y Cerro de Teponaxtle,-99.015352,19.352139
-99.01535_19.35214,2021,radar fijo,JFCF003,Eje 1 Oriente Canal de Miramontes,y Eje 9 Sur Taxqueña y Cerro de Teponaxtle,-99.015352,19.352139
-99.01535_19.35214,2022,radar fijo,JFCF003,Eje 1 Oriente Canal De Miramontes Y Eje 9 Sur Taxqueña Y,Cerro De Teponaxtle,-99.015352,19.352139
-99.02095_19.34538,2019,radar móvil,RVEM008,Entre Av. de las Palmas y,Eje 6 Sur,-99.02095196,19.34538085
-99.04067_19.3433,2019,radar móvil,RVEM007,Entre Calle 39 y,Calle 17,-99.04066523,19.34330237
-99.04228_19.38918,2023,radar fijo,008-SSC-IZP-EV-124.62,Gral. Juan Manuel Torre,Lic. Juan C. Doria,-99.0422815,19.389183
-99.04228_19.38918,2024,radar fijo,008-SSC-IZP-EV-124.62,"Moctezuma Segunda Seccion, Venustiano Carranza",Lic. Juan C. Doria,-99.0422815,19.389183
-99.04237_19.38874,2023,radar fijo,001-SSC-IZP-EV-124.6,Av. Telecomunicaciones,Emilio Azcárraga,-99.0423673,19.3887368
-99.04237_19.38874,2024,radar fijo,001-SSC-IZP-EV-124.6,Av. Telecomunicaciones,Emilio Azcarraga,-99.0423673,19.3887368
-99.04239_19.38894,2019,radar fijo,VVEF035,Eje 1 Nte. Mosqueta,y Soto,-99.0423924,19.3889366
-99.04239_19.38894,2020,radar fijo,VVEF035,Eje 1 Nte. Mosqueta,y Soto,-99.0423924,19.3889366
-99.04239_19.38894,2021,radar fijo,VVEF035,Eje 1 Nte. Mosqueta,y Soto,-99.0423924,19.3889366
-99.04239_19.38894,2022,radar fijo,VVEF035,Eje 1 Nte. Mosqueta Y ,Soto,-99.0423924,19.3889366
-99.04239_19.38894,2023,radar fijo,VVEF035,Eje 1 Nte. Mosqueta Y,Soto,-99.0423924,19.3889366
-99.04916_19.36228,2019,radar fijo,JFCF009,Eje 6 Sur Av. Luis Méndez,y Carlos L Gracidas,-99.049156,19.362278
-99.04916_19.36228,2019,radar fijo,JFCF016,Av. Constituyentes,y Gob. Gregorio Villa Gelati,-99.049156,19.362278
-99.04916_19.36228,2020,radar fijo,JFCF009,Eje 6 Sur Av. Luis Méndez,y Carlos L Gracidas,-99.049156,19.362278
-99.04916_19.36228,2020,radar fijo,JFCF016,Av. Constituyentes,y Gob. Gregorio Villa Gelati,-99.049156,19.362278
-99.04916_19.36228,2021,radar fijo,JFCF009,Eje 6 Sur Av. Luis Méndez,y Carlos L Gracidas,-99.049156,19.362278
-99.04916_19.36228,2021,radar fijo,JFCF016,Av. Constituyentes,y Gob. Gregorio Villa Gelati,-99.049156,19.362278
-99.04916_19.36228,2022,radar fijo,JFCF009,Eje 6 Sur Av. Luis Méndez Y,Carlos L. Gracidas,-99.049156,19.362278
-99.04916_19.36228,2022,radar fijo,JFCF016,Av. Constituyentes Y,Gob. Gregorio Villa Gelati,-99.049156,19.362278
-99.04916_19.36228,2023,radar fijo,JFCF009,Eje 6 Sur Av. Luis Méndez Y,Carlos L. Gracidas,-99.049156,19.362278
-99.04916_19.36228,2023,radar fijo,JFCF016,Av. Constituyentes Y ,Gob. Gregorio Villa Gelati,-99.049156,19.362278
-99.04935_19.36222,2024,radar fijo,054-SSC-IZP-FC-119.174,Av. Genaro Estrada,G. Murillo,-99.049351,19.362216
-99.05509_19.39602,2019,radar fijo,JVEF009,AUN /Gral. Juan Cabral,y Batalla de Celaya,-99.0550857,19.3960176
-99.05509_19.39602,2020,radar fijo,JVEF009,AUN /Gral. Juan Cabral,y Batalla de Celaya,-99.0550857,19.3960176
-99.05509_19.39602,2021,radar fijo,JVEF009,AUN /Gral. Juan Cabral,y Batalla de Celaya,-99.0550857,19.3960176
-99.05509_19.39602,2022,radar fijo,JVEF009,Aun/Gral. Juan Cabral Y ,Batalla De Celaya,-99.0550857,19.3960176
-99.05509_19.39602,2023,radar fijo,JVEF009,Aun/Gral. Juan Cabral Y ,Batalla De Celaya,-99.0550857,19.3960176
-99.05647_19.3428,2019,radar fijo,RVEF013,Circuito Bicentenario Calz. Melchor Ocampo,y Nezahualpilli,-99.0564653,19.3427999
-99.05647_19.3428,2020,radar fijo,RVEF013,Circuito Bicentenario Calz. Melchor Ocampo,y Nezahualpilli,-99.0564653,19.3427999
-99.05647_19.3428,2021,radar fijo,RVEF013,Circuito Bicentenario Calz. Melchor Ocampo,y Nezahualpilli,-99.0564653,19.3427999
-99.05647_19.3428,2022,radar fijo,RVEF013,Circuito Bicentenario Calz. Melchor Ocampo Y,Nezahualpilli,-99.0564653,19.3427999
-99.05647_19.3428,2023,radar fijo,RVEF013,Circuito Bicentenario Calz. Melchor Ocampo Y,Nezahualpilli,-99.0564653,19.3427999
-99.05671_19.34291,2023,radar fijo,040-SSC-IZP-EV-119.62,Tulipán,Rocío,-99.0567057,19.3429138
-99.05671_19.34291,2024,radar fijo,040-SSC-IZP-EV-119.62,Tulipan ,Rocio,-99.0567057,19.3429138
-99.05757_19.34292,2023,radar fijo,017-SSC-IZP-EV-124.134,Pensamiento,Pabellón,-99.0575707,19.3429176
-99.05757_19.34292,2024,radar fijo,017-SSC-IZP-EV-124.134,Pensamiento,Pabellón,-99.0575707,19.3429176
-99.05883_19.37646,2024,radar fijo,061-SSC-IZP-FC-119.230,Anillo Periférico,Calle 5 Sur,-99.058833,19.376464
-99.05913_19.37652,2019,radar fijo,JFCF002,Eje 9 Sur Taxqueña,y Eje 1 Oriente Canal de Miramontes,-99.059128,19.376515
-99.05913_19.37652,2020,radar fijo,JFCF002,Eje 9 Sur Taxqueña,y Eje 1 Oriente Canal de Miramontes,-99.059128,19.376515
-99.05913_19.37652,2021,radar fijo,JFCF002,Eje 9 Sur Taxqueña,y Eje 1 Oriente Canal de Miramontes,-99.059128,19.376515
-99.05913_19.37652,2022,radar fijo,JFCF002,Eje 9 Sur Taxqueña Y ,Eje 1 Oriente Canal De Miramontes,-99.059128,19.376515
-99.05913_19.37652,2023,radar fijo,JFCF002,Eje 9 Sur Taxqueña Y ,Eje 1 Oriente Canal De Miramontes,-99.059128,19.376515
-99.07545_19.45369,2024,radar fijo,068-SSC-GAM-EV-143.158,Av. 606,Av. 583,-99.075447,19.453688
-99.07558_19.31872,2019,radar fijo,JFCF001,Eje 4 Ote. Canal Rio Churubusco,y Canal de Apatlaco,-99.075577,19.318721
-99.07558_19.31872,2020,radar fijo,JFCF001,Eje 4 Ote. Canal Rio Churubusco,y Canal de Apatlaco,-99.075577,19.318721
-99.07558_19.31872,2021,radar fijo,JFCF001,Eje 4 Ote. Canal Rio Churubusco,y Canal de Apatlaco,-99.075577,19.318721
-99.07558_19.31872,2022,radar fijo,JFCF001,Eje 4 Ote. Canal Río Churubusco Y,Canal De Apatlaco,-99.075577,19.318721
-99.07748_19.40877,2019,radar fijo,BFCF009,Calz Gral. Ignacio Zaragoza,y Viaducto,-99.077477,19.408772
-99.07748_19.40877,2020,radar fijo,BFCF009,Calz Gral. Ignacio Zaragoza,y Viaducto,-99.077477,19.408772
-99.07748_19.40877,2021,radar fijo,BFCF009,Calz Gral. Ignacio Zaragoza,y Viaducto,-99.077477,19.408772
-99.07748_19.40877,2022,radar fijo,BFCF009,Calz. Gral. Ignacio Zaragoza,Y Viaducto,-99.077477,19.408772
-99.07748_19.40877,2023,radar fijo,BFCF009,Calz. Gral. Ignacio Zaragoza Y,Viaducto,-99.077477,19.408772
-99.08614_19.43757,2019,radar fijo,JVEF008,AUN / Deportivo Israelita /Ing. Zapadores,y Av. del Conscripto,-99.0861399,19.4375679
-99.08614_19.43757,2020,radar fijo,JVEF008,AUN / Deportivo Israelita /Ing. Zapadores,y Av. del Conscripto,-99.0861399,19.4375679
-99.08614_19.43757,2021,radar fijo,JVEF008,AUN / Deportivo Israelita /Ing. Zapadores,y Av. del Conscripto,-99.0861399,19.4375679
-99.08614_19.43757,2022,radar fijo,JVEF008,Aun/Deportivo Israelita/Ing. Zapadores Y,Av. Del Conscripto,-99.0861399,19.4375679
-99.08614_19.43757,2023,radar fijo,JVEF008,Aun/Deportivo Israelita/Ing. Zapadores Y,Av. Del Conscripto,-99.0861399,19.4375679
-99.08621_19.35632,2023,radar fijo,026-SSC-IZP-FC-124.206,José Guadalupe Gómez,Rojo Gómez,-99.0862147,19.3563236
-99.08621_19.35632,2024,radar fijo,026-SSC-IZP-FC-124.206,Jose Guadalupe Gomez,Rojo Gomez,-99.0862147,19.3563236
-99.09449_19.29762,2024,radar fijo,076-SSC-XOC-EV-143.218,Antiguo Canal De Cuemanco,C.24,-99.0944934,19.2976212
-99.09481_19.42809,2023,radar fijo,013-SSC-VCA-EV-124.102,Ote. 176,Ote. 178,-99.0948085,19.4280946
-99.09481_19.42809,2024,radar fijo,013-SSC-VCA-EV-124.102,Ote. 176,Ote. 178,-99.0948085,19.4280946
-99.09553_19.41976,2023,radar fijo,022-SSC-VCA-FC-124.174,Asistencia Pública,Calle 23,-99.095534,19.4197559
-99.09553_19.41976,2024,radar fijo,022-SSC-VCA-FC-124.174,Asistencia Publica,Calle 23,-99.095534,19.4197559
-99.09555_19.38012,2023,radar fijo,015-SSC-IZT-FC-124.118,Coca,Av. Canal De Apatlaco,-99.095546100000007,19.3801184
-99.09555_19.38012,2024,radar fijo,015-SSC-IZT-FC-124.118,Coca,Av Canal De Apatlaco,-99.095546100000007,19.3801184
-99.09567_19.37929,2019,radar fijo,JVEF010,AUN /   Fernando Alencastre,y Av. de los Constituyentes,-99.095667,19.37929
-99.09567_19.37929,2020,radar fijo,JVEF010,AUN /   Fernando Alencastre,y Av. de los Constituyentes,-99.095667,19.37929
-99.09567_19.37929,2021,radar fijo,JVEF010,AUN /   Fernando Alencastre,y Av. de los Constituyentes,-99.095667,19.37929
-99.09567_19.37929,2022,radar fijo,JVEF010,Aun/Fernando Alencastre Y,Av. De Los Constituyentes,-99.095667,19.37929
-99.09567_19.37929,2023,radar fijo,JVEF010,Aun/Fernando Alencastre Y,Av. De Los Constituyentes,-99.095667,19.37929
-99.09568_19.37995,2019,radar fijo,JFCF011,Eje 3 Pte. Thiers,y Darwin,-99.095682,19.379954
-99.09568_19.37995,2020,radar fijo,JFCF011,Eje 3 Pte. Thiers,y Darwin,-99.095682,19.379954
-99.09568_19.37995,2021,radar fijo,JFCF011,Eje 3 Pte. Thiers,y Darwin,-99.095682,19.379954
-99.09568_19.37995,2022,radar fijo,JFCF011,Eje 3 Pte. Thiers Y,Darwin,-99.095682,19.379954
-99.09568_19.37995,2023,radar fijo,JFCF011,Eje 3 Pte. Thiers Y ,Darwin,-99.095682,19.379954
-99.09587_19.41993,2019,radar fijo,RVEF011,Eje Central Lázaro Cárdenas ,y Fortuna,-99.095867,19.419933
-99.09587_19.41993,2020,radar fijo,RVEF011,Eje Central Lázaro Cárdenas ,y Fortuna,-99.095867,19.419933
-99.09587_19.41993,2021,radar fijo,RVEF011,Eje Central Lázaro Cárdenas ,y Fortuna,-99.095867,19.419933
-99.09587_19.41993,2022,radar fijo,RVEF011,Eje Central Lázaro Cárdenas,Y Fortuna,-99.095867,19.419933
-99.09617_19.45104,2024,radar fijo,063-SSC-VCA-EV-119.246,Peniques,Rupias,-99.096166,19.451044
-99.09688_19.42001,2023,radar fijo,021-SSC-VCA-FC-124.166,Calle C,Calle B,-99.0968845,19.4200102
-99.09688_19.42001,2024,radar fijo,021-SSC-VCA-FC-124.166,Calle C,Calle B,-99.0968845,19.4200102
-99.0968_19.41991,2019,radar fijo,VVEF002,Anillo Periférico,y Embarcadero del Parque Ecológico de Xochimilco,-99.096795,19.419915
-99.0968_19.41991,2020,radar fijo,VVEF002,Anillo Periférico,y Embarcadero del Parque Ecológico de Xochimilco,-99.096795,19.419915
-99.0968_19.41991,2021,radar fijo,VVEF002,Anillo Periférico,y Embarcadero del Parque Ecológico de Xochimilco,-99.096795,19.419915
-99.0968_19.41991,2022,radar fijo,VVEF002,Anillo Periférico Y,Y Embarcadero Del Parque Ecológico De Xochimilco,-99.096795,19.419915
-99.0968_19.41991,2023,radar fijo,VVEF002,Anillo Periférico Y,Embarcadero Del Parque Ecológico De Xochimilco,-99.096795,19.419915
-99.09775_19.40246,2023,radar fijo,005-SSC-IZT-FC-124.38,Avena,Añil,-99.0977499,19.4024604
-99.09775_19.40246,2024,radar fijo,005-SSC-IZT-FC-124.38,Avena,Añil,-99.0977499,19.4024604
-99.09777_19.41273,2019,radar móvil,NA,Entre Calle 9 y,Av. 12,-99.09777259,19.41272707
-99.09782_19.47863,2019,radar fijo,JFCF020,Calz Gral. Ignacio Zaragoza,y Circuito Bicentenario Boulevard Puerto Aéreo,-99.097819,19.478628
-99.09782_19.47863,2020,radar fijo,JFCF020,Calz Gral. Ignacio Zaragoza,y Circuito Bicentenario Boulevard Puerto Aéreo,-99.097819,19.478628
-99.09782_19.47863,2021,radar fijo,JFCF020,Calz Gral. Ignacio Zaragoza,y Circuito Bicentenario Boulevard Puerto Aéreo,-99.097819,19.478628
-99.09782_19.47863,2022,radar fijo,JFCF020,Calz. Ignacio Zaragoza Y,Circuito Bicentenario Boulevard Puerto Aéreo Oriente,-99.097819,19.478628
-99.09788_19.47843,2023,radar fijo,025-SSC-GAM-FC-124.198,Río Guadalupe,Eje 5 Norte,-99.0978776,19.4784257
-99.09788_19.47843,2024,radar fijo,025-SSC-GAM-FC-124.198,Rio Guadalupe,Eje 5 Norte,-99.0978776,19.4784257
-99.097_19.43926,2024,radar fijo,070-SSC-VCA-EV-143.174,Norte 37,Pablo R. Sidar,-99.0970018,19.4392591
-99.09801_19.47964,2023,radar fijo,014-SSC-GAM-FC-124.110,Río Guadalupe,Eje 5 Norte,-99.0980104,19.4796439
-99.09801_19.47964,2024,radar fijo,014-SSC-GAM-FC-124.110,Rio Guadalupe,Eje 5 Norte,-99.0980104,19.4796439
-99.10172_19.37558,2024,radar fijo,079-SSC-IZT-EV-143.246,Gerentes,Etnógrafos,-99.101718,19.375578
-99.1019_19.42273,2019,radar fijo,RVEF040,Eje Central Lázaro Cárdenas,y Toribio Medina,-99.101904,19.422735
-99.1019_19.42273,2020,radar fijo,RVEF040,Eje Central Lázaro Cárdenas,y Toribio Medina,-99.101904,19.422735
-99.1019_19.42273,2021,radar fijo,RVEF040,Eje Central Lázaro Cárdenas,y Toribio Medina,-99.101904,19.422735
-99.1021_19.29468,2023,radar fijo,004-SSC-XOC-FC-124.30,Cto. Cuemanco Nte.,Antiguo Canal De Cuemanco,-99.1021011,19.2946796
-99.1021_19.29468,2024,radar fijo,004-SSC-XOC-FC-124.30,Cto. Cuemanco Nte,Antiguo Canal De Cuemanco,-99.1021011,19.2946796
-99.10296_19.43216,2023,radar fijo,012-SSC-VCA-FC-124.94,Ote. 144,Ote. 146,-99.1029554,19.4321581
-99.10296_19.43216,2024,radar fijo,012-SSC-VCA-FC-124.94,Ote. 144,Ote.146,-99.1029554,19.4321581
-99.10742_19.37306,2023,radar fijo,019-SSC-IZP-EV-124.150,Esq. Eje 6 Sur Trabajadoras Sociales,Geografos,-99.1074164,19.3730611
-99.10742_19.37306,2024,radar fijo,019-SSC-IZP-EV-124.150,Esq. Eje 6 Sur Trabajadoras Sociales,Geografos,-99.1074164,19.3730611
-99.11295_19.37008,2024,radar fijo,060-SSC-IZT-VE-143.166,Estnógrafos,Fiscales,-99.11295,19.370079
-99.11354_19.36971,2024,radar fijo,059-SSC-ITZ-VE-119.214,Sur 113,Sur 113-A,-99.1135417,19.3697071
-99.11457_19.45617,2024,radar fijo,069-SSC-GAM-EV-143.166,Av. H. Congreso De La Unión,Nte. 60-A,-99.1145699,19.4561654
-99.11476_19.26593,2019,radar fijo,JFCF008,Av. Guadalupe I. Ramírez,y Prol. División del Norte,-99.114759,19.265928
-99.11476_19.26593,2019,radar fijo,JFCF025,Eje 8 Sur Ermita Iztapalapa ,y Eje 5 Ote Av. Rojo Gómez,-99.114759,19.265928
-99.11476_19.26593,2020,radar fijo,JFCF008,Av. Guadalupe I. Ramírez,y Prol. División del Norte,-99.114759,19.265928
-99.11476_19.26593,2020,radar fijo,JFCF025,Eje 8 Sur Ermita Iztapalapa ,y Eje 5 Ote Av. Rojo Gómez,-99.114759,19.265928
-99.11476_19.26593,2021,radar fijo,JFCF008,Av. Guadalupe I. Ramírez,y Prol. División del Norte,-99.114759,19.265928
-99.11476_19.26593,2021,radar fijo,JFCF025,Eje 8 Sur Ermita Iztapalapa ,y Eje 5 Ote Av. Rojo Gómez,-99.114759,19.265928
-99.11476_19.26593,2022,radar fijo,JFCF008,Av. Guadalupe I. Ramírez Y,Prol. División Del Norte,-99.114759,19.265928
-99.11476_19.26593,2022,radar fijo,JFCF025,Eje 8 Sur Ermita Iztapalapa Y,Eje 5 Ote. Av. Rojo Gómez,-99.114759,19.265928
-99.11488_19.26596,2023,radar fijo,018-SSC-XOC-FC-124.142,Prol. División Del Norte,And. Tabachines,-99.1148805,19.2659594
-99.11488_19.26596,2024,radar fijo,018-SSC-XOC-FC-124.142,Prol. División Del Norte,And. Tabachines,-99.1148805,19.2659594
-99.11806_19.42156,2023,radar fijo,030-SSC-VCA-EV-124.238,Congreso De La Unión,Sur 103,-99.1180633,19.4215583
-99.11806_19.42156,2024,radar fijo,030-SSC-VCA-EV-124.238, Congreso De La Union,Sur 103,-99.1180633,19.4215583
-99.11849_19.42152,2019,radar fijo,RVEF003,Av. Calzada Ignacio Zaragoza,y Azcárraga Vidaurreta,-99.1184883,19.4215211
-99.11849_19.42152,2020,radar fijo,RVEF003,Av. Calzada Ignacio Zaragoza,y Azcárraga Vidaurreta,-99.1184883,19.4215211
-99.11849_19.42152,2021,radar fijo,RVEF003,Av. Calzada Ignacio Zaragoza,y Azcárraga Vidaurreta,-99.1184883,19.4215211
-99.118_19.46588,2019,radar móvil,NA,Entre Gran Canal y ,Eje 1 Oriente,-99.11799625,19.46587838
-99.11972_19.4056,2019,radar fijo,VVEF004,Eje 8 Sur Ermita Iztapalapa,y Rocío,-99.1197212,19.4056047
-99.11972_19.4056,2020,radar fijo,VVEF004,Eje 8 Sur Ermita Iztapalapa,y Rocío,-99.1197212,19.4056047
-99.11972_19.4056,2021,radar fijo,VVEF004,Eje 8 Sur Ermita Iztapalapa,y Rocío,-99.1197212,19.4056047
-99.11972_19.4056,2022,radar fijo,VVEF004,Eje 8 Sur Ermita Iztapalapa Y,Rocío,-99.1197212,19.4056047
-99.11972_19.4056,2023,radar fijo,VVEF011,Viaducto Río De La Piedad Y ,1Ro. De Mayo,-99.1197212,19.4056047
-99.12045_19.4805,2019,radar móvil,NA,Entre Calle Hernández y ,Eje 2 Norte,-99.12044598,19.48050419
-99.12308_19.44267,2019,radar móvil,NA,Entre Av. del Trabajo y,Congreso de la Unión,-99.12308368,19.44266897
-99.12367_19.28565,2024,radar fijo,056-SSC-XOC-VE-119.190,Viaducto Tlalpan,Av. El Farol,-99.123666,19.285648
-99.12383_19.46794,2019,radar móvil,NA,Entre Calz. de los Misterios y ,Vallejo,-99.12382632,19.46793879
-99.12422_19.28558,2024,radar fijo,075-SSC-XOC-EV-143.211,Viaducto Tlalpan,Av. El Farol,-99.1242186,19.2855784
-99.12472_19.45242,2024,radar fijo,048-SSC-VCA-FC-119.126,Av. Canal Del Norte,Aluminio,-99.1247242,19.4524216
-99.12475_19.45209,2019,radar fijo,BFCF022,"Eje 1 Oriente Av. del Trabajo, Eje 2 Norte Canal del Norte",y Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2019,radar fijo,BFCF023,"Eje 1 Oriente Av. del Trabajo, Eje 2 Norte Canal del Norte",y Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2019,radar fijo,BFCF024,Eje 2 Norte Canal del Norte,y Av. Circunvalación y Eje 1 Oriente Av. del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2019,radar fijo,BFCF025,Eje 2 Norte Canal del Norte,y Av. Circunvalación y Eje 1 Oriente Av. del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2020,radar fijo,BFCF022,"Eje 1 Oriente Av. del Trabajo, Eje 2 Norte Canal del Norte",y Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2020,radar fijo,BFCF023,"Eje 1 Oriente Av. del Trabajo, Eje 2 Norte Canal del Norte",y Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2020,radar fijo,BFCF024,Eje 2 Norte Canal del Norte,y Av. Circunvalación y Eje 1 Oriente Av. del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2020,radar fijo,BFCF025,Eje 2 Norte Canal del Norte,y Av. Circunvalación y Eje 1 Oriente Av. del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2021,radar fijo,BFCF022,"Eje 1 Oriente Av. del Trabajo, Eje 2 Norte Canal del Norte",y Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2021,radar fijo,BFCF023,"Eje 1 Oriente Av. del Trabajo, Eje 2 Norte Canal del Norte",y Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2021,radar fijo,BFCF024,Eje 2 Norte Canal del Norte,y Av. Circunvalación y Eje 1 Oriente Av. del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2021,radar fijo,BFCF025,Eje 2 Norte Canal del Norte,y Av. Circunvalación y Eje 1 Oriente Av. del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2022,radar fijo,BFCF022,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2022,radar fijo,BFCF023,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2022,radar fijo,BFCF024,Eje 2 Norte Canal Del Norte Y Av. Circunvalación Y ,Eje 1 Oriente Av. Del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2022,radar fijo,BFCF025,Eje 2 Norte Canal Del Norte Y Av. Circunvalación Y ,Eje 1 Oriente Av. Del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2023,radar fijo,BFCF022,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2023,radar fijo,BFCF023,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,-99.124752,19.452092
-99.12475_19.45209,2023,radar fijo,BFCF024,Eje 2 Norte Canal Del Norte Y Av. Circunvalación Y ,Eje 1 Oriente Av. Del Trabajo,-99.124752,19.452092
-99.12475_19.45209,2023,radar fijo,BFCF025,Eje 2 Norte Canal Del Norte Y Av. Circunvalación Y ,Eje 1 Oriente Av. Del Trabajo,-99.124752,19.452092
-99.12493_19.46865,2024,radar fijo,049-SSC-GAM-FC-119.134,Av. Ing. Alfredo Robles Dominguez,Progreso,-99.1249302,19.4686543
-99.12494_19.46847,2019,radar fijo,BFCF029,Calzada de Misterios,y Eje 3 Norte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2019,radar fijo,BFCF033,Calzada de Misterios,y Eje 3 Norte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2019,radar fijo,BFCF034,Calz Gral. Mariano Escobedo,y Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2020,radar fijo,BFCF029,Calzada de Misterios,y Eje 3 Norte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2020,radar fijo,BFCF033,Calzada de Misterios,y Eje 3 Norte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2020,radar fijo,BFCF034,Calz Gral. Mariano Escobedo,y Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2020,radar fijo,BFCF014,Calz Gral. Mariano Escobedo,y Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2021,radar fijo,BFCF029,Calzada de Misterios,y Eje 3 Norte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2021,radar fijo,BFCF033,Calzada de Misterios,y Eje 3 Norte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2021,radar fijo,BFCF034,Calz Gral. Mariano Escobedo,y Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2021,radar fijo,BFCF014,Calz Gral. Mariano Escobedo,y Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2022,radar fijo,BFCF029,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2022,radar fijo,BFCF033,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2022,radar fijo,BFCF034,Calz. Gral. Mariano Escobedo Y,Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2022,radar fijo,BFCF014,Calz. Gral. Mariano Escobedo Y,Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2023,radar fijo,BFCF029,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2023,radar fijo,BFCF033,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,-99.124941,19.468471
-99.12494_19.46847,2023,radar fijo,BFCF034,Calz. Gral. Mariano Escobedo Y,Av. Marina Nacional,-99.124941,19.468471
-99.12494_19.46847,2023,radar fijo,BFCF014,Calz. Gral. Mariano Escobedo Y ,Av. Marina Nacional,-99.124941,19.468471
-99.12733_19.45262,2019,radar fijo,RVEF019,Av. Constituyentes ,y Camino de los Toros,-99.1273266,19.4526233
-99.12733_19.45262,2020,radar fijo,RVEF019,Av. Constituyentes ,y Camino de los Toros,-99.1273266,19.4526233
-99.12733_19.45262,2021,radar fijo,RVEF019,Av. Constituyentes ,y Camino de los Toros,-99.1273266,19.4526233
-99.12756_19.40904,2019,radar móvil,RVEM003,Entre Eje 2 Oriente y ,Eje 1 Oriente,-99.12756371,19.4090391
-99.128_19.4529,2024,radar fijo,078-SSC-CUH-EV-143.232,Tenochtitlan,F.C. Hidalgo,-99.1279974,19.4528992
-99.12944_19.45708,2020,radar móvil,RVEM002,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,-99.12944,19.45708
-99.12944_19.45708,2021,radar móvil,RVEM002,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,-99.12944,19.45708
-99.12944_19.45708,2022,radar móvil,RVEM002,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,-99.12944,19.45708
-99.12944_19.45708,2023,radar móvil,NA,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,-99.12944,19.45708
-99.12949_19.3814,2019,radar fijo,JFCF026,Av. Aquiles Serdán ,y Av. Tezozomoc,-99.129493,19.381404
-99.12949_19.3814,2020,radar fijo,JFCF026,Av. Aquiles Serdán ,y Av. Tezozomoc,-99.129493,19.381404
-99.12949_19.3814,2021,radar fijo,JFCF026,Av. Aquiles Serdán ,y Av. Tezozomoc,-99.129493,19.381404
-99.12949_19.3814,2022,radar fijo,JFCF026,Av. Aquiles Serdán Y,Av. Tezozomoc,-99.129493,19.381404
-99.12951_19.4565,2024,radar fijo,077-SSC-CUH-EV-143.225,Berlioz,Arrigo Boito,-99.1295139,19.4565017
