term,estimate,std.error,statistic,p.value,conf.low,conf.high,tiempo_evento,outcome,etiqueta,rol,buffer_m
fixest::tiempo_evento::-10:tratada,-0.004063586253015783,0.0718313254715108,-0.05657122747411158,0.954892988599882,-0.14494444858436348,0.1368172760783319,-10,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-9:tratada,-0.154308652209942,0.07175808416672116,-2.1504009478768227,0.03165538187237715,-0.29504586832413715,-0.013571436095746875,-9,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-8:tratada,-0.04729118489752218,0.06887138346333668,-0.6866594297862101,0.4923851805622309,-0.18236679193356367,0.08778442213851931,-8,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-7:tratada,-0.09063804412640558,0.07433272881850912,-1.2193558015030974,0.22286778874641686,-0.23642484210978865,0.055148753856977484,-7,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-6:tratada,0.008991084544141326,0.07202577654669498,0.12483148360521072,0.9006708011196279,-0.13227114949339977,0.15025331858168242,-6,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-5:tratada,-0.06441235074245578,0.08020852317098347,-0.8030611735007962,0.42204464215560467,-0.2217231874349193,0.09289848595000776,-5,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-4:tratada,0.023686315575164485,0.07028909915126808,0.3369841961438364,0.7361678180626128,-0.11416981941780116,0.16154245056813013,-4,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-3:tratada,-0.052686999141891094,0.07533607899303571,-0.6993594549400645,0.4844171324130807,-0.20044164105519965,0.09506764277141747,-3,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-2:tratada,-0.07711505737595875,0.07332629881320497,-1.0516698459362506,0.2930912003188727,-0.22092797103947603,0.06669785628755853,-2,n_victimas,Víctimas de tránsito (FGJ),principal,250
NA,0,NA,NA,NA,0,0,-1,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::0:tratada,0.06038657882109842,0.079581980599152,0.7587971343068317,0.4480725539793652,-0.09569543664013329,0.21646859428233012,0,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::1:tratada,0.03544948150735923,0.08502018145565851,0.4169537267554243,0.6767616167882166,-0.13129833221342946,0.2021972952281479,1,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::2:tratada,0.13867388047766016,0.10435481131726893,1.3288690643697423,0.18405838814788408,-0.06599442698149655,0.34334218793681687,2,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::3:tratada,0.10349782567596566,0.0972190483593168,1.0645838179102804,0.2872060674023048,-0.0871753002616264,0.2941709516135577,3,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::4:tratada,0.09564117108079422,0.08763147218962289,1.0914020806798659,0.27524101501109055,-0.07622809749251093,0.2675104396540994,4,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::5:tratada,0.050185435664764855,0.08722330820800453,0.5753672578559604,0.565114342574196,-0.12088331178038991,0.22125418310991962,5,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::6:tratada,-0.0200125078173682,0.06657452808141388,-0.3006030743904776,0.7637516529361305,-0.1505833536683468,0.11055833803361041,6,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::7:tratada,-0.030681966926981996,0.07875946927291108,-0.3895654352451928,0.6969036701954632,-0.18515081286701254,0.12378687901304855,7,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::8:tratada,0.008324970548472435,0.08381975149705938,0.09931991445673156,0.9208952473228009,-0.15606847191958328,0.17271841301652813,8,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::9:tratada,-0.09384353593087262,0.07116814752132858,-1.3186170948562121,0.18746369864933446,-0.23342372504078768,0.04573665317904242,9,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::10:tratada,0.10498421978856909,0.08291455982822712,1.2661735165218673,0.20561362994633317,-0.05763389440810707,0.26760233398524524,10,n_victimas,Víctimas de tránsito (FGJ),principal,250
fixest::tiempo_evento::-10:tratada,0.01127597413255705,0.05926288127104549,0.19027043388229992,0.8491185220647326,-0.10495473388934187,0.12750668215445596,-10,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-9:tratada,-0.13656320782591908,0.059071105559844864,-2.3118444547743744,0.02089784907139642,-0.25241779126163216,-0.020708624390205987,-9,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-8:tratada,-0.015297245839219868,0.05666154043080004,-0.26997581998149495,0.7872095816974114,-0.12642601346971,0.09583152179127027,-8,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-7:tratada,-0.07095903226867807,0.05763279802815663,-1.2312265705720358,0.21839782534262214,-0.18399270151365588,0.04207463697629972,-7,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-6:tratada,-0.015806059810267052,0.05814232203474233,-0.2718511964627472,0.7857673906968103,-0.12983904489628117,0.09822692527574706,-6,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-5:tratada,-0.02684814364968207,0.06389251748860779,-0.42020794773768566,0.6743833445733369,-0.15215883367566216,0.098462546376298,-5,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-4:tratada,0.036462265699375856,0.07253949202117821,0.5026539983038556,0.6152686071061719,-0.10580750479336903,0.17873203619212075,-4,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-3:tratada,-0.04810754029479814,0.05798789800161629,-0.8296134530252717,0.4068665854601048,-0.16183765764436614,0.06562257705476987,-3,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-2:tratada,-0.016039950103411797,0.06400898825132623,-0.2505890272852338,0.8021602600592936,-0.14157907112910484,0.10949917092228123,-2,n_victimas,Víctimas de tránsito (FGJ),principal,500
NA,0,NA,NA,NA,0,0,-1,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::0:tratada,0.031915766667777595,0.06328855124474521,0.5042897339260477,0.6141190689100929,-0.09221038047672481,0.15604191381228,0,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::1:tratada,0.016437973935600383,0.06649757477492901,0.2471965931274511,0.804784070527586,-0.11398194544832956,0.1468578933195303,1,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::2:tratada,0.08996569609036595,0.07819367009537542,1.150549603064184,0.25006930372372893,-0.06339346301715298,0.24332485519788488,2,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::3:tratada,0.030926862095008813,0.07434726195298733,0.41597849446782686,0.6774749728734881,-0.11488843933731144,0.17674216352732905,3,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::4:tratada,0.06145570035782832,0.06892064050672436,0.8916878877791666,0.37267857209284916,-0.07371651320333014,0.1966279139189868,4,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::5:tratada,0.056580934248127726,0.06836713849093662,0.8276042481378479,0.4080035808094121,-0.07750571057579166,0.19066757907204712,5,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::6:tratada,-0.025256048320925407,0.05720527652379275,-0.4414985794259895,0.6589047385732597,-0.13745123104481197,0.08693913440296117,6,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::7:tratada,-0.05281817286545991,0.06209854350063692,-0.8505541336073071,0.3951293914265783,-0.17461038956846642,0.06897404383754661,7,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::8:tratada,0.014254997866267459,0.0655696048145914,0.21740252829913734,0.8279191239664125,-0.11434491879083267,0.1428549145233676,8,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::9:tratada,-0.08204214949285604,0.05739594302738338,-1.4294067692853143,0.153059635079896,-0.1946112813436344,0.03052698235792231,9,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::10:tratada,0.055427896136313604,0.06434176313673488,0.8614606351169128,0.38909831099988434,-0.07076388739436384,0.18161967966699105,10,n_victimas,Víctimas de tránsito (FGJ),principal,500
fixest::tiempo_evento::-10:tratada,-0.0355682951146124,0.041672402871364526,-0.8535215793628593,0.3934828772218171,-0.11729926712995707,0.046162676900732266,-10,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-9:tratada,-0.10414589564632576,0.04486948355465383,-2.321085232003385,0.020392652393316696,-0.19214721671409501,-0.01614457457855649,-9,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-8:tratada,-0.048285698460127896,0.040412636691531945,-1.1948168299111666,0.23231488114319165,-0.127545924675006,0.03097452775475021,-8,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-7:tratada,-0.09428104575157184,0.042085248492347044,-2.2402397307625805,0.02519608263040872,-0.17682172086945502,-0.011740370633688643,-7,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-6:tratada,-0.037324138694982224,0.04141574910249227,-0.901206413111484,0.3675982805393978,-0.11855174252044637,0.04390346513048191,-6,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-5:tratada,-0.044189653262389515,0.04586351418081986,-0.9635034308136302,0.33542343474467495,-0.1341405400785116,0.045761233553732565,-5,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-4:tratada,0.014644954026836276,0.04828530131347506,0.3033004584927232,0.76169569580121,-0.08005571928413122,0.10934562733780376,-4,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-3:tratada,-0.05142073778659217,0.04201303524501455,-1.223923420117426,0.22114014750533706,-0.13381978298898697,0.030978307415802646,-3,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-2:tratada,-0.07024759056159495,0.04477853841074522,-1.568778103412551,0.11687415513099522,-0.1580705433448506,0.0175753622216607,-2,n_victimas,Víctimas de tránsito (FGJ),principal,1000
NA,0,NA,NA,NA,0,0,-1,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::0:tratada,0.005633100697940272,0.04590583500536265,0.12270990599086634,0.9023504197373124,-0.08440078882232271,0.09566699021820327,0,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::1:tratada,0.024520881799073357,0.04768962296367721,0.5141764659735238,0.6071912849672134,-0.06901150345594116,0.11805326705408788,1,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::2:tratada,0.0083637974964301,0.0527281663542726,0.15862105729668285,0.8739851036291773,-0.09505054849231083,0.11177814348517102,2,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::3:tratada,-0.020181123296737546,0.04882193481168919,-0.41336180908393005,0.6793904368989657,-0.11593428157144524,0.07557203497797015,3,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::4:tratada,0.005364462169078843,0.047933544149821136,0.11191457390072544,0.9109035295673575,-0.08864631920099095,0.09937524353914864,4,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::5:tratada,-0.0020854104353288747,0.04746081214095909,-0.04393962811119171,0.9649573658069068,-0.09516903512796093,0.09099821425730317,5,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::6:tratada,0.011534839924699896,0.04591823358122587,0.25120391236948697,0.8016849274438465,-0.07852336659163446,0.10159304644103424,6,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::7:tratada,-0.04960396588008959,0.04420092867831435,-1.1222380923508979,0.26190982114268485,-0.1362940681045996,0.03708613634442042,7,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::8:tratada,-0.014827739005169488,0.04572434908905998,-0.3242854037416396,0.7457593774865594,-0.10450568503946889,0.07485020702912992,8,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::9:tratada,-0.08462390605954147,0.04249761002563012,-1.9912627088559842,0.046601854853239276,-0.1679733348516728,-0.0012744772674101457,9,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::10:tratada,-0.014559100476311503,0.044328681289190056,-0.3284352264244294,0.7426205403815413,-0.10149976048834819,0.0723815595357252,10,n_victimas,Víctimas de tránsito (FGJ),principal,1000
fixest::tiempo_evento::-10:tratada,-0.009575752286973035,0.03481554563327754,-0.2750424304084524,0.7833149797746931,-0.07785855312847843,0.05870704855453236,-10,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-9:tratada,-0.056712771063248416,0.027309256973055772,-2.076686711733063,0.03797103953817803,-0.11027368820821151,-0.003151853918285326,-9,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-8:tratada,-0.048934653926083274,0.02691964937799371,-1.8178042826251075,0.06925903044761862,-0.10173144408880161,0.003862136236635068,-8,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-7:tratada,-0.030681966926939516,0.024250310579760685,-1.265219545375501,0.20595522378114817,-0.07824345411729741,0.016879520263418372,-7,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-6:tratada,-0.0015242084441627474,0.0340041050480765,-0.04482424819026275,0.9642523335441462,-0.0682155525135233,0.06516713562519781,-6,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-5:tratada,-0.05456317174972275,0.027014603777234497,-2.019765760758769,0.04355454338936782,-0.10754619344247882,-0.0015801500569666838,-5,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-4:tratada,-0.020754250476250125,0.030542977241445907,-0.6795097384313676,0.4969016829391064,-0.08065737691442532,0.039148875961925074,-4,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-3:tratada,-0.013054670797087803,0.03163498776742903,-0.41266558700960587,0.6799004346074979,-0.07509952834721956,0.048990186753043945,-3,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-2:tratada,-0.041508500952566973,0.029330855652302628,-1.4151820678067513,0.15718685878997227,-0.09903432565493227,0.01601732374979832,-2,n_fallecidos,Víctimas fallecidas,principal,250
NA,0,NA,NA,NA,0,0,-1,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::0:tratada,-0.029157758482708546,0.030245672297866188,-0.9640307610145471,0.33515906808668305,-0.08847778866654141,0.030162271701124316,0,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::1:tratada,-0.035333129717636524,0.026450080036744306,-1.3358420718784947,0.1817685567410438,-0.08720896605853215,0.01654270662325911,1,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::2:tratada,-0.022083569672839087,0.03772649534579364,-0.5853596913899748,0.5583787348819107,-0.09607553852719296,0.05190839918151478,2,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::3:tratada,-0.020911325392257873,0.032367536416738764,-0.6460586039981606,0.5183231676155164,-0.0843929110653497,0.04257026028083395,3,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::4:tratada,-0.012155853222150181,0.03786679742863187,-0.32101614204529716,0.7482351576354429,-0.08642299280859604,0.06211128636429568,4,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::5:tratada,0.002071061855588724,0.03488189602551952,0.05937354592403864,0.9526611266406955,-0.06634187024012526,0.07048399395130271,5,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::6:tratada,-0.028962869235067565,0.028785911391130438,-1.0061473768029332,0.3144789450906653,-0.08541990929601752,0.02749417082588239,6,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::7:tratada,-0.041587038410571334,0.03234632808027185,-1.285680350096227,0.19871883154878509,-0.10502702873914656,0.02185295191800389,7,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::8:tratada,-0.024858559855659074,0.028960992698171522,-0.8583462630142695,0.39081475160085977,-0.08165898221329002,0.031941862501971875,8,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::9:tratada,-0.044362028593387406,0.02934157837641938,-1.5119169127261178,0.1307292787692059,-0.10190888348850208,0.013184826301727265,9,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::10:tratada,0.039437439097183155,0.04237893077516405,0.9305907057073572,0.35218921691043137,-0.043679227247133814,0.12255410544150012,10,n_fallecidos,Víctimas fallecidas,principal,250
fixest::tiempo_evento::-10:tratada,-0.011879164888656916,0.030939184332729033,-0.3839521029677093,0.7010589710399893,-0.07255936172495389,0.04880103194764006,-10,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-9:tratada,-0.046761645274709045,0.026133947127650756,-1.7893066457318023,0.07373231473908655,-0.09801745857479248,0.00449416802537439,-9,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-8:tratada,-0.04779158323223215,0.025199898140112066,-1.8964990638656454,0.05805291172665855,-0.09721547117161257,0.0016323047071482716,-8,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-7:tratada,-0.03420953287605802,0.024286845691663703,-1.4085622031929907,0.159136127157894,-0.08184267540670767,0.013423609654591634,-7,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-6:tratada,-0.007127498933234437,0.028897864015104295,-0.24664449003943842,0.8052112927676022,-0.06380410868891248,0.049549110822443614,-6,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-5:tratada,-0.035239470833580866,0.026921447697071478,-1.3089738423470527,0.19070909510864267,-0.0880397879915309,0.017560846324369155,-5,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-4:tratada,-0.03488248038615298,0.02642715368156347,-1.3199484441825549,0.1870188637422651,-0.08671335187826168,0.01694839110595573,-4,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-3:tratada,-0.01013524603627828,0.026365074587789823,-0.38441939553518684,0.7007127112796288,-0.06184436345791464,0.041573871385358084,-3,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-2:tratada,-0.0213824967995032,0.027730788024427883,-0.7710742579932273,0.44076339388999364,-0.07577015154991805,0.03300515795091165,-2,n_fallecidos,Víctimas fallecidas,principal,500
NA,0,NA,NA,NA,0,0,-1,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::0:tratada,-0.03452548993872475,0.02735419679829949,-1.2621642738517942,0.20705201852833843,-0.0881745463640338,0.019123566486584295,0,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::1:tratada,-0.040980041361764044,0.0247772319110252,-1.653939451708043,0.09831292573148599,-0.08957496530192503,0.007614882578396945,1,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::2:tratada,-0.029059843088446023,0.031046617140863184,-0.9360067461326667,0.3493943715833011,-0.0899507450252443,0.031831058848352266,2,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::3:tratada,-0.04287578373776149,0.0280181361813146,-1.5302867921084455,0.1261202091583509,-0.09782700676240483,0.012075439286881845,3,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::4:tratada,-0.018567606604839623,0.03138268807716611,-0.5916512492232723,0.5541579121352209,-0.08011763550330922,0.04298242229362998,4,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::5:tratada,0.02985589075262021,0.03304725799665864,0.9034301954987882,0.366417638996977,-0.03495881472155782,0.09467059622679824,5,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::6:tratada,-0.029018809703683493,0.028081677613360962,-1.0333716561818462,0.3015678266292109,-0.08409465484384118,0.026057035436474203,6,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::7:tratada,-0.043987788464808164,0.02810896117873268,-1.5649026723224995,0.11778024924810472,-0.09911714413385853,0.01114156720424219,7,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::8:tratada,-0.03008978104596792,0.027041716820806732,-1.112717112059095,0.2659774574773248,-0.0831259788277605,0.022946416735824662,8,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::9:tratada,-0.045017726422330616,0.02681018008017573,-1.6791280882002768,0.09329939472513123,-0.09759981737166021,0.007564364526998983,9,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::10:tratada,0.013856974033978217,0.03328698116415934,0.4162880967078582,0.6772484757945946,-0.051427894093284854,0.07914184216124129,10,n_fallecidos,Víctimas fallecidas,principal,500
fixest::tiempo_evento::-10:tratada,-0.026996787415488225,0.021099173159714785,-1.2795187380628692,0.20087816348092682,-0.06837803284994654,0.014384458018970082,-10,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-9:tratada,-0.044762933421905765,0.018421513747502224,-2.4299269883820043,0.015198369035365844,-0.08089255688578287,-0.008633309958028662,-9,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-8:tratada,-0.03647114212912107,0.018082242022490647,-2.0169590741987835,0.043846937043214566,-0.07193536100982323,-0.0010069232484189242,-8,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-7:tratada,-0.03202060485206468,0.017874209099002385,-1.7914417737147232,0.07338916563353588,-0.06707681430983112,0.0030356046057017708,-7,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-6:tratada,-0.015193308961962571,0.020101922795353132,-0.7558137157642819,0.44985907801451686,-0.05461867386144116,0.024232055937516022,-6,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-5:tratada,-0.03880026586901188,0.018924510484051724,-2.050265231521316,0.04048208511024788,-0.0759164034133378,-0.0016841283246859587,-5,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-4:tratada,-0.032837598316117184,0.018690332644638888,-1.7569295817501824,0.07909859901317416,-0.06949444911139854,0.003819252479164169,-4,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-3:tratada,-0.025875152320771005,0.018859161630529923,-1.3720202852964223,0.17022686012385274,-0.06286312290206117,0.011112818260519158,-3,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-2:tratada,-0.022972748421360798,0.01916703095115392,-1.1985553985854944,0.23085751198401724,-0.06056453488785382,0.014619038045132229,-2,n_fallecidos,Víctimas fallecidas,principal,1000
NA,0,NA,NA,NA,0,0,-1,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::0:tratada,-0.029386839481509903,0.019415677477224908,-1.513562404195343,0.13031116003857607,-0.06746628974619454,0.008692610783174733,0,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::1:tratada,-0.04125124626116893,0.01853047760523515,-2.226129684294527,0.026127995101473032,-0.07759457763228009,-0.004907914890057777,1,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::2:tratada,-0.03328902182337272,0.02083084661621526,-1.5980637962865945,0.1102030350188345,-0.07414400556648028,0.00756596191973484,2,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::3:tratada,-0.045543923784151806,0.01968273881066011,-2.3139017502729526,0.020784440935713615,-0.0841471543174413,-0.006940693250862315,3,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::4:tratada,-0.036617924005712496,0.021789592354134073,-1.680523591748842,0.09302775047298047,-0.07935327018718376,0.006117422175758766,4,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::5:tratada,-0.007926221335953446,0.022018865228593427,-0.3599741064612427,0.7189084249505564,-0.051111234289560645,0.03525879161765376,5,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::6:tratada,-0.014644954026768325,0.021871893658514968,-0.6695786956273393,0.5032116605514314,-0.057541715560887836,0.028251807507351186,6,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::7:tratada,-0.0318378198736666,0.020258020562326295,-1.5716155374466931,0.11621423052145102,-0.0715693351591338,0.007893695411800607,7,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::8:tratada,-0.04006868284032064,0.018620670897488766,-2.1518388387243563,0.03154174382965157,-0.07658890790935238,-0.0035484577712888987,8,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::9:tratada,-0.04615320704547997,0.01950949677161614,-2.365679011907015,0.01810173226920252,-0.08441666258934322,-0.00788975150161672,9,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::10:tratada,-0.011803478453489134,0.021631729266721234,-0.5456557960739591,0.5853696896545147,-0.05422921197308866,0.03062225506611039,10,n_fallecidos,Víctimas fallecidas,principal,1000
fixest::tiempo_evento::-10:tratada,-0.75254883139276,0.7626461380978452,-0.986760168050848,0.32389189362881876,-2.248306356172244,0.7432086933867241,-10,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-9:tratada,-2.3488430268930083,0.7767391519403305,-3.023979184035579,0.002529748871205047,-3.8722408037483698,-0.8254452500376468,-9,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-8:tratada,-2.275902089970215,0.8413060565660982,-2.705201124142158,0.0068902059181002685,-3.92593321435237,-0.6258709655880601,-8,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-7:tratada,-0.6344488561175077,0.8023340366874985,-0.7907540090619631,0.4291909773010053,-2.2080451976072166,0.9391474853722013,-7,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-6:tratada,0.7864653780697115,0.7988260749560253,0.9845264228674631,0.324988111845231,-0.7802508916614537,2.3531816478008767,-6,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-5:tratada,0.06468577744715787,0.73433803260239106,0.08808719496376967,0.9298171020516856,-1.3755518152276616,1.5049233701219773,-5,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-4:tratada,3.5615224631667886,0.8401689120025392,4.239055280774331,2.3575175754604562e-5,1.913721590080402,5.209323336253175,-4,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-3:tratada,-3.8861177771004423,0.8061315655931355,-4.820699179843075,1.5498708588772834e-6,-5.46716211072231,-2.3050734434785745,-3,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-2:tratada,-2.1054089038218837,0.7889590579287009,-2.6685908256752047,0.0076849154455616315,-3.652773256289614,-0.5580445513541537,-2,n_incidentes,Incidentes C5,secundario,250
NA,0,NA,NA,NA,0,0,-1,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::0:tratada,-1.0128161496294728,0.8022946935378521,-1.2623991630348335,0.2069675467350157,-2.5863353284493766,0.5607030291904311,0,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::1:tratada,1.3997760228041396,0.859740986732927,1.6281368975130308,0.10366960870120659,-0.2864110383071943,3.0859630839154732,1,n_incidentes,Incidentes C5,secundario,250
