term,estimate,std.error,statistic,p.value,conf.low,conf.high,tiempo_evento,escenario,evento,buffer_m,outcome
fixest::tiempo_evento::-8:tratada,-2.2162152431527122,0.4695582439147341,-4.719787740655979,2.541931042186945e-6,-3.13714730006899,-1.2952831862364347,-8,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-7:tratada,-1.2189902514611806,0.44636960186611085,-2.730898892677773,0.006377357993669729,-2.0944430433540293,-0.3435374595683317,-7,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-6:tratada,0.63012628780978,0.46722537026464445,1.3486559761360255,0.17761592808798984,-0.28623036625297416,1.546482941872534,-6,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-5:tratada,-0.13064417856881594,0.45160155922676964,-0.2892908049133054,0.7723919245534147,-1.016358268854979,0.7550699117173473,-5,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-4:tratada,1.4738839038504876,0.4731518914304743,3.1150333128638934,0.0018680341629946167,0.5459037219329087,2.4018640857680666,-4,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-3:tratada,-3.1323834053328006,0.4548060271582798,-6.8872952825725875,7.813224379327259e-12,-4.0243823330842465,-2.240384477581354,-3,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-2:tratada,-1.6075883460662221,0.43182288227136945,-3.7227956462389806,2.0304435325309397e-4,-2.4545110448952547,-0.7606656472371895,-2,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
NA,0,NA,NA,NA,0,0,-1,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::0:tratada,-0.08760662456416413,0.45303416917407763,-0.19337752100217726,0.8466849799501304,-0.9761304545208178,0.8009172053924896,0,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::1:tratada,1.3166085078163912,0.488983430180384,2.6925421733221095,0.007156225475032487,0.3575783513023667,2.2756386643304154,1,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::2:tratada,-0.07876370886681339,0.44266322508728806,-0.17793144856630477,0.8587966902229323,-0.9469472828620678,0.789419865128441,2,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::3:tratada,0.4336878254191856,0.47246654385331177,0.9179228266241727,0.35878136426094764,-0.4929482025790055,1.3603238534173767,3,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::4:tratada,0.602506369786081,0.46428921021356806,1.2976962559800485,0.19455681207523137,-0.3080916718993677,1.5131044114715295,4,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::5:tratada,0.8838872272137804,0.48168448765884464,1.834992095157106,0.06667060899092285,-0.06082770805391979,1.8286021624814808,5,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::6:tratada,3.3377838706167218,0.5715313098860682,5.840071773639299,6.17006701455753e-9,2.216854759848073,4.4587129813853705,6,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::7:tratada,1.5674947380146556,0.46615298253833326,3.362618704012594,7.88128608822822e-4,0.6532413293903584,2.4817481466389526,7,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::8:tratada,2.152963332231953,0.4960257086057473,4.340426907072225,1.5004798510911893e-5,1.18012134291615,3.1258053215477557,8,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::9:tratada,-1.0034230641342847,0.4096276738952641,-2.4495978374518845,0.014395606322624883,-1.8068148928989771,-0.20003123536959244,9,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::10:tratada,-0.7706380857361629,0.41054985859910287,-1.8770876900695317,0.060666541291840285,-1.5758385707584528,0.03456239928612703,10,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::11:tratada,0.6390162844864121,0.44211478592787595,1.4453628442787652,0.14852881542334898,-0.22809165041674584,1.50612421938957,11,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::12:tratada,-0.6814750193796825,0.41341783466126814,-1.6483928903020009,0.09944533660730555,-1.4923003893408389,0.12935035058147382,12,2022-04-01 | n_incidentes | 1000m,2022-04,1000,n_incidentes
fixest::tiempo_evento::-12:tratada,0.003146117204638375,0.04755310847961038,0.06616007460347947,0.9472576774323247,-0.09011852583470895,0.0964107602439857,-12,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-11:tratada,-0.03150825301802385,0.04689810289503407,-0.6718449377055759,0.5017680167916517,-0.12348825107857905,0.060471745042531354,-11,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-10:tratada,-0.03556829511395774,0.041672577997497316,-0.8535179924816224,0.3934848649216812,-0.11729961059951463,0.046163020371599146,-10,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-9:tratada,-0.10414589564568962,0.04486967211641554,-2.3210754777855374,0.020393179988649403,-0.19214758653461167,-0.016144204756767547,-9,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-8:tratada,-0.048285698459476445,0.040412806523516975,-1.1948118087611184,0.2323168428726309,-0.12754625776129602,0.030974860842343133,-8,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-7:tratada,-0.09428104575093262,0.042085425353439274,-2.2402303162947086,0.025196694691273756,-0.1768220677417577,-0.01174002376010752,-7,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-6:tratada,-0.03732413869432793,0.041415923150028656,-0.9012026258384175,0.3676002932838882,-0.11855208387458194,0.043903806485926074,-6,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-5:tratada,-0.044189653261737245,0.045863706919942085,-0.9634993817414933,0.33542546518741423,-0.13414091809195786,0.04576161156848336,-5,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-4:tratada,0.014644954027501883,0.048285504230152924,0.30329918390614063,0.7616966669001104,-0.08005611725853248,0.10934602531353624,-4,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-3:tratada,-0.05142073778594267,0.04201321180266364,-1.2239182766475045,0.22114208753617615,-0.13382012926614445,0.030978653694259096,-3,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-2:tratada,-0.07024759056094916,0.04477872659031839,-1.568771510714139,0.11687569186972321,-0.15807091241578142,0.017575731293883082,-2,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
NA,0,NA,NA,NA,0,0,-1,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::0:tratada,0.005633100698603379,0.045906027922379924,0.12270939032512444,0.9023508280350155,-0.08440116718465895,0.09566736858186572,0,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::1:tratada,0.024520881799742617,0.047689823377001866,0.5141743051950087,0.6071927952363971,-0.06901189652057893,0.11805366012006416,1,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::2:tratada,0.008363797497094597,0.052728387941911786,0.15862039071455347,0.8739856287597768,-0.09505098308557156,0.11177857807976074,2,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::3:tratada,-0.02018112329607914,0.04882213998349007,-0.413360071944894,0.679391709208212,-0.11593468396876633,0.07557243737660804,3,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::4:tratada,0.005364462169743484,0.04793374558820327,0.11191410360102769,0.9109039024169342,-0.088646714276051225,0.09937563861553819,4,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::5:tratada,-0.0020854104346664246,0.04746101159272563,-0.0439394434438489,0.9649575129875857,-0.09516942630672721,0.09099860543739437,5,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::6:tratada,0.011534839925365208,0.045918426550366806,0.25120285671620135,0.8016857434463418,-0.07852374505619723,0.10159342490692765,6,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::7:tratada,-0.04960396587943853,0.04420111443050043,-1.1222333762066852,0.2619118253070535,-0.1362944324147556,0.03708650065587855,7,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::8:tratada,-0.014827739004510228,0.04572454124339158,-0.3242840409394645,0.7457604089782424,-0.1045060619059739,0.07485058389695344,8,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::9:tratada,-0.08462390605889772,0.04249778861966753,-1.9912543406960868,0.0466027752246321,-0.16797368512275007,-0.001274126995045366,9,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::10:tratada,-0.014559100475651959,0.044328867578259705,-0.32843384618271204,0.7426215836584464,-0.10150012585147114,0.07238192490016723,10,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::11:tratada,-0.006718732690121837,0.0476719292013948,-0.14093687422923212,0.8879354683282654,-0.10021641564120602,0.08677895026096234,11,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::12:tratada,-0.026033012074189704,0.045577805789066304,-0.5711773882812671,0.5679501977921896,-0.11542354664369331,0.0633575224953139,12,2022-04-01 | n_victimas | 1000m,2022-04,1000,n_victimas
fixest::tiempo_evento::-12:tratada,0.5062825278791041,0.7942261286227813,0.6374538807442882,0.5239097319447682,-1.0514119898260266,2.0639770455842346,-12,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-11:tratada,4.792602230480705,1.0895880844748023,4.39854500867712,1.153091791174938e-5,2.6556221884285467,6.929582272532864,-11,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-10:tratada,0.7576332094156113,0.8902193713457058,0.8510634949117432,0.394846471710099,-0.9883302943344952,2.5035967131657175,-10,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-9:tratada,3.2968773234177355,0.8559671987407692,3.8516397921180143,1.2140788423483657e-4,1.6180916920183137,4.975662954817158,-9,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-8:tratada,-2.044615861215902,0.7643906583564491,-2.6748310420382726,0.00754389936826982,-3.5437948670382786,-0.5454368553935252,-8,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-7:tratada,-1.4969021065691388,0.7670562068593069,-1.9514894647657808,0.0511526509708562,-3.001308981558674,0.007504768420396379,-7,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-6:tratada,-0.1549876084281041,0.7487525749826542,-0.20699442460240566,0.8360374575645353,-1.6234960585222071,1.313520841665999,-6,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-5:tratada,-1.4715737298653333,0.7600981261303867,-1.9360312560656154,0.05301914371833628,-2.9623339067488983,0.019186447018231467,-5,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-4:tratada,-0.19146840148881905,0.8542599275823325,-0.22413365687268008,0.8226785585769414,-1.8669056075117747,1.4839688045341366,-4,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-3:tratada,-1.1882713754663339,0.8527129092908685,-1.3935186890210467,0.1636337971888554,-2.8606744557855914,0.48413170485292367,-3,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-2:tratada,0.5007372986349923,0.7960320547228122,0.6290416267336809,0.5294010520104634,-1.060499133751637,2.0619737310216215,-2,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
NA,0,NA,NA,NA,0,0,-1,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::0:tratada,0.7760656753387911,0.8421071199282139,0.9215759574683889,0.356872418434771,-0.8755365532447148,2.427667903922297,0,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::1:tratada,2.4899256505554144,0.8662437412789202,2.874393813084634,0.00409523378278737,0.7909849104334938,4.188866390677335,1,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::2:tratada,1.5450805452271417,0.8848851041352329,1.7460804097692373,0.08096635128685709,-0.19042100255063188,3.280582093004915,2,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::3:tratada,2.9611648079283257,0.9850725556383604,3.0060372619044196,0.002683109504879326,1.029168284318056,4.893161331538595,3,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::4:tratada,-2.272750929369531,0.805535659909749,-2.821415664731921,0.004833321199988509,-3.8526265290721433,-0.6928753296669188,4,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::5:tratada,-1.673135068155243,0.7578056528883668,-2.2078682862526953,0.027378245299227603,-3.1593990784278296,-0.18687105788265646,5,2023-09-01 | n_incidentes | 250m,2023-09,250,n_incidentes
fixest::tiempo_evento::-12:tratada,0.10252168525371672,0.08778023629291798,1.1679358541666178,0.24298620560648027,-0.0696393503866527,0.27468272089408613,-12,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-11:tratada,0.005793060718397573,0.0751582152242927,0.07707821029423721,0.9385698319314003,-0.14161274173032448,0.15319886316711964,-11,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-10:tratada,0.0037174721186455026,0.08007024187879735,0.04642763692749492,0.9629745224122938,-0.15332215716452138,0.1607571014018124,-10,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-9:tratada,0.05752168525371667,0.08258741560254204,0.6964945546975821,0.4862084500359184,-0.1044548097006762,0.21949818020810954,-9,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-8:tratada,-0.04265179677849863,0.07075358085106814,-0.602821740828609,0.5467026769137677,-0.1814189073378405,0.09611531378084325,-8,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-7:tratada,0.11420693928097418,0.08536971084188352,1.3377922702877743,0.18113194199131213,-0.053226397100273506,0.2816402756622219,-7,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-6:tratada,0.11053283767007041,0.08980903525971508,1.2307540922850915,0.2185744969492032,-0.06560722725958426,0.2866729025997251,-6,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-5:tratada,0.025402726145904685,0.0743159604375249,0.3418205994560207,0.7325255219353748,-0.12035118445920087,0.17115663675101025,-5,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-4:tratada,0.047348203221494856,0.07539611333579155,0.6279926262328701,0.5300878632580659,-0.10052418244666467,0.19522058888965438,-4,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-3:tratada,0.07664188351889092,0.07128190529683104,1.0751940930835104,0.2824309041911431,-0.06316141568128741,0.21644518271906926,-3,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-2:tratada,0.022837670383822256,0.07160727069831697,0.3189294908339388,0.7498167196730083,-0.11760375929819306,0.16327910006583757,-2,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
NA,0,NA,NA,NA,0,0,-1,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::0:tratada,0.028543990086429334,0.07221732432878161,0.3952512828705475,0.6927039476034851,-0.11309392150600703,0.17018190167886568,0,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::1:tratada,0.04185873605916307,0.07151108499865835,0.585346118856236,0.5583878571787252,-0.09839404717615366,0.1821115192944798,1,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::2:tratada,0.05066294919423104,0.06948988491345769,0.7290694071133719,0.4660533766811853,-0.0856257082355526,0.18695160662401467,2,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::3:tratada,0.1283147459724263,0.07888547894367258,1.6265952579694445,0.1039968667038377,-0.02640123937318309,0.2830307313180357,3,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::4:tratada,0.026815365551109048,0.07588454050500175,0.3533705992374241,0.7238517077191908,-0.1220149592937636,0.1756456903959817,4,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::5:tratada,-0.0198265179680931,0.06929712567605921,-0.28610880717874815,0.7748274733609307,-0.15573712184799757,0.11608408591181138,5,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::6:tratada,0.06743494423760221,0.07694198240691835,0.876438871576809,0.3809076034852643,-0.083469313199067,0.21833920167427143,6,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::7:tratada,0.13172862453500328,0.08463452778027164,1.556440710309124,0.1197778644898009,-0.03426281692071695,0.29772006599072354,7,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::8:tratada,-0.02491325898420524,0.07720206075969668,-0.3227019944681477,0.7469581516628533,-0.17632760115580892,0.12650108318739844,8,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::9:tratada,0.045576208178132925,0.0767840064302248,0.5935638200847068,0.55287792847781,-0.10501821518992993,0.1961706315461958,9,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::10:tratada,-0.001629491945793357,0.07264811552603857,-0.022429927245797777,0.9821074761143491,-0.14411230282076326,0.14085331892917657,10,2023-09-01 | n_victimas | 250m,2023-09,250,n_victimas
fixest::tiempo_evento::-12:tratada,0.8497457035434695,0.6140034190785528,1.3839429507065282,0.16654626633288233,-0.3544828219135734,2.053974229000512,-12,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-11:tratada,4.767733205947761,0.8320076928373723,5.730395580464521,1.1708706666609227e-8,3.135938714285031,6.399527697610491,-11,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-10:tratada,1.4606883404020856,0.6875759980440163,2.1244027490159385,0.03377147109319873,0.11216387858916232,2.8092128022150087,-10,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-9:tratada,2.6288417353082734,0.6417961037516496,4.0960699510970136,4.387269257343428e-5,1.37010415885506,3.8875793117614865,-9,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-8:tratada,-1.680051183513381,0.6012989167762027,-2.794036604158192,0.005260212953898588,-2.859362707535506,-0.5007396594912557,-8,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-7:tratada,-1.030733882492483,0.6060785271201431,-1.7006606180062873,0.08917822789062774,-2.2194195287717453,0.15795176378677933,-7,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-6:tratada,0.049951475089544894,0.6103972683254004,0.0818343686671218,0.9347874584846521,-1.1472044031002213,1.247107353279311,-6,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-5:tratada,-1.317043806430466,0.5917826270127111,-2.225553347314092,0.026166685526853778,-2.47769128521501,-0.1563963276459217,-5,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-4:tratada,0.24785960846926902,0.6592738077103887,0.3759585252295521,0.7069917157247079,-1.0451565224880757,1.5408757394266137,-4,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-3:tratada,-0.9768679928008355,0.655052897316698,-1.4912810809667325,0.13606167783959153,-2.261605764808472,0.3078697792068008,-3,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-2:tratada,0.31634781443102455,0.625409427985758,0.5058251447373904,0.6130408982458522,-0.9102510120062419,1.542946640868291,-2,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
NA,0,NA,NA,NA,0,0,-1,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::0:tratada,1.0594230183112443,0.63888466523651,1.6582382955130945,0.09744236399169055,-0.19360443145357542,2.3124504680760642,0,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::1:tratada,2.1379036807572227,0.6699781905572316,3.1910048877547696,0.0014420533156672916,0.8238933292938646,3.451914032220581,1,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::2:tratada,1.2553231499445245,0.6638934749362794,1.8908502603749957,0.058803647870323765,-0.046753411099488495,2.5573997109885376,2,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::3:tratada,1.982753664222015,0.7398576703950549,2.6799122906481494,0.007430793520306573,0.5316905531973275,3.4338167752467026,3,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::4:tratada,-1.7965433838639795,0.6127338234591512,-2.9320127518368486,0.0034099390745327145,-2.9982818853029585,-0.5948048824250003,4,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::5:tratada,-1.2989955668363602,0.5801572298970928,-2.2390405564139457,0.02527414804745814,-2.4368424644003586,-0.16114866927236204,5,2023-09-01 | n_incidentes | 500m,2023-09,500,n_incidentes
fixest::tiempo_evento::-12:tratada,0.10887951773308296,0.07103526353961052,1.5327530624612917,0.12551117869406997,-0.030440049568566996,0.24819908503473292,-12,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-11:tratada,0.027083166719757745,0.060439063553298776,0.44810698788994624,0.6541295272909771,-0.09145435623413647,0.14562068967365197,-11,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-10:tratada,-0.027385771935632866,0.06207545904774811,-0.4411690602975304,0.659143214627351,-0.14913271371703554,0.09436116984576981,-10,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-9:tratada,0.05211726384304201,0.06837036121316566,0.7622786090093979,0.4459928944045214,-0.08197570162000943,0.18621022930609343,-9,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-8:tratada,-0.0479542806755032,0.05842599639635993,-0.8207695826046855,0.4118854311824808,-0.162543628719094,0.0666350673680876,-8,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-7:tratada,0.07853902202254581,0.06785780808043544,1.1574058202624136,0.24725905700956233,-0.05454868665517307,0.2116267307002647,-7,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-6:tratada,0.07642726991673929,0.0706375433010772,1.0819638728230487,0.27941246728209457,-0.06211225929145481,0.21496679912493338,-6,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-5:tratada,0.05073176425264071,0.06124853749957376,0.8282934797095157,0.40761333603623706,-0.06939335835693866,0.1708568868622201,-5,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-4:tratada,0.06949112610145647,0.06170563460697011,1.1261714840804333,0.2602419858790048,-0.05153048887042384,0.19051274107333677,-4,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-3:tratada,0.057185901190140595,0.059605406608820986,0.9594079538025947,0.3374811953258603,-0.05971659263884728,0.17408839501912848,-3,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-2:tratada,0.016891855380069182,0.059135636359307985,0.2856459559754174,0.7751819320539904,-0.09908929059107842,0.13287300135121677,-2,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
NA,0,NA,NA,NA,0,0,-1,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::0:tratada,0.012789393254357295,0.05927027761163245,0.21578089001302797,0.8291828176881046,-0.10345582101301527,0.12903460752172985,0,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::1:tratada,0.05941653391602769,0.05734323462284132,1.036155952952827,0.30026757101762275,-0.05304922234707701,0.1718822901791324,1,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::2:tratada,-0.01586515911685283,0.05523185532881254,-0.28724653594203137,0.7739563826048672,-0.12418992349795058,0.0924596052642449,2,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::3:tratada,0.06665312148024452,0.0644297970074781,1.0345077056894711,0.3010368435821484,-0.05971132053255421,0.19301756349304325,3,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::4:tratada,0.020328586033325907,0.06113458002383392,0.33252188900947066,0.7395336560841455,-0.09957303481924218,0.140230206885894,4,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::5:tratada,0.02581654774943823,0.05616000885009072,0.4596962906175989,0.6457893498465412,-0.084328579371665,0.13596167487054145,5,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::6:tratada,0.047050787961762236,0.059561120218970656,0.7899580764899081,0.42965555807215483,-0.06976484815228438,0.16386642407580887,6,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::7:tratada,0.1006767549474844,0.06690334040330559,1.5048090923500455,0.1325473491825479,-0.030538981738366083,0.2318924916333349,7,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::8:tratada,0.0423452768723669,0.0652273486530407,0.6491951266885182,0.5162944911406566,-0.08558338190579289,0.17027393565052668,8,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::9:tratada,0.03595166097781653,0.06115624883895051,0.5878656990962936,0.5566956544230475,-0.08399245834375912,0.1558957802993922,9,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::10:tratada,-0.04167954540103545,0.057006776040979465,-0.7311331791693325,0.4647922893454265,-0.15348541442357572,0.07012632362150482,10,2023-09-01 | n_victimas | 500m,2023-09,500,n_victimas
fixest::tiempo_evento::-12:tratada,-0.2446116225571191,0.46261935522776637,-0.5287535417464037,0.597041152220898,-1.1519346222073024,0.662711377093064,-12,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-11:tratada,2.4157364787088973,0.5766592549892466,4.189192244480573,2.9339706249106382e-5,1.2847500660126918,3.5467228914051026,-11,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
