term,estimate,std.error,statistic,p.value,conf.low,conf.high,tiempo_evento,outcome,etiqueta,rol,buffer_m
fixest::tiempo_evento::4:tratada,-2.2727509293672696,0.8055325744255043,-2.821426471782556,0.004833159079738289,-3.8526204775919473,-0.692881381142592,4,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::5:tratada,-1.6731350681530577,0.7578027502268041,-2.207876743192476,0.02737765455025769,-3.159393385512959,-0.18687675079315658,5,n_incidentes,Incidentes C5,secundario,250
fixest::tiempo_evento::-10:tratada,1.460688340406505,0.6875733643878766,2.124410886257798,0.03377079028132515,0.11216904391310756,2.8092076368999024,-10,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-9:tratada,2.628841735312995,0.641793645448501,4.096085640542446,4.3869748305132786e-5,1.3701089802641642,3.8875744903618257,-9,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-8:tratada,-1.6800511835094778,0.601296613592328,-2.794047306324151,0.0052600396289190455,-2.859358190358514,-0.5007441766604417,-8,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-7:tratada,-1.0307338824885213,0.6060762056286554,-1.7006671321461757,0.08917700370920989,-2.219414975688461,0.15794721071141882,-7,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-6:tratada,0.049951475093744646,0.6103949302912939,0.08183468212933338,0.9347872092488898,-1.1471998175721023,1.2471027677595916,-6,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-5:tratada,-1.3170438064265928,0.5917803602792769,-2.225561871984134,0.02616611289117787,-2.4776868395273244,-0.156400773325861,-5,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-4:tratada,0.24785960847350275,0.6592712824619421,0.3759599652936665,0.7069906453064267,-1.0451515697814322,1.5408707867284377,-4,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-3:tratada,-0.976867992796765,0.6550503882359473,-1.491286793108349,0.1360601788828346,-2.2616008438112623,0.30786485821773235,-3,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-2:tratada,0.3163478144352678,0.6254070324499571,0.5058270822379678,0.6130395382549982,-0.9102463137015404,1.542941942572076,-2,n_incidentes,Incidentes C5,secundario,500
NA,0,NA,NA,NA,0,0,-1,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::0:tratada,1.0594230183156361,0.6388822180853658,1.6582446471754497,0.09744108228986657,-0.19359963191692953,2.312445668548202,0,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::1:tratada,2.1379036807618435,0.6699756243072573,3.1910171104693505,0.0014419926553219627,0.8238983624160976,3.451908999107589,1,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::2:tratada,1.255323149948943,0.6638909319927652,1.8908575030252455,0.058802680168175026,-0.04674842368779619,2.5573947235856824,2,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::3:tratada,1.9827536642266013,0.7398548364815458,2.6799225556945547,0.007430566575010984,0.531696111280876,3.4338112171723267,3,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::4:tratada,-1.796543383860097,0.6127314764754191,-2.932023982502503,0.003409816354981244,-2.9982772822224955,-0.5948094854976986,4,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::5:tratada,-1.2989955668324151,0.5801550076930581,-2.2390491327443187,0.02527358899131698,-2.436838106046924,-0.1611530276179065,5,n_incidentes,Incidentes C5,secundario,500
fixest::tiempo_evento::-10:tratada,0.5721087456841896,0.48686363974167296,1.175090310682776,0.24011288950632276,-0.38276392239415513,1.5269814137625342,-10,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-9:tratada,1.3447439585727141,0.48164760382306837,2.7919664665594417,0.005293836750179268,0.400101362588135,2.2893865545572933,-9,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-8:tratada,-1.955175489068929,0.43945903102809897,-4.449050653242612,9.148973174883966e-6,-2.817074762737377,-1.093276215400481,-8,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-7:tratada,-1.6739441887236426,0.44369021261814096,-3.772776908568663,1.666261671903728e-4,-2.544141965965188,-0.8037464114820972,-7,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-6:tratada,-0.27422612197997465,0.44890757229205963,-0.610874351216252,0.5413593406308825,-1.1546565675612679,0.6062043236013187,-6,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-5:tratada,-1.623337169160923,0.43008271193334346,-3.774476685806698,1.6550305861799287e-4,-2.466846918330245,-0.7798274199916009,-5,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-4:tratada,-0.6652387802079038,0.4700686274202194,-1.4151950192013378,0.1571830629885019,-1.5871718386774796,0.2566942782616719,-4,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-3:tratada,-1.400535097814499,0.47726258557489143,-2.9345168470046117,0.0033826757334119,-2.336577474492435,-0.46449272113656315,-3,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::-2:tratada,-0.3149683544310742,0.4621219475341225,-0.6815697806861193,0.49559808011494955,-1.2213158016415548,0.5913790927794065,-2,n_incidentes,Incidentes C5,secundario,1000
NA,0,NA,NA,NA,0,0,-1,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::0:tratada,0.11618239355520399,0.4681415293164231,0.24817792543390177,0.8040248509968961,-0.8019710988145147,1.0343358859249228,0,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::1:tratada,1.0854027617947615,0.47257379331721816,2.2967899979721853,0.02174427251073331,0.1585563882842117,2.012249135305311,1,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::2:tratada,0.3525230149591667,0.4848490567151028,0.7270778607831946,0.46727213068130646,-0.5983985051742071,1.3034445350925405,2,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::3:tratada,0.8847612197924188,0.5124068783794646,1.7266770941689153,0.08439601424531383,-0.12020872078376832,1.889731160368606,3,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::4:tratada,-2.397169159955096,0.46401202463089275,-5.16617896241368,2.6523988106310475e-7,-3.3072235649520003,-1.4871147549581922,4,n_incidentes,Incidentes C5,secundario,1000
fixest::tiempo_evento::5:tratada,-1.502359033372629,0.439780331406415,-3.416157854463599,6.491298823849243e-4,-2.364888464901418,-0.6398296018438404,5,n_incidentes,Incidentes C5,secundario,1000
